step,train_mse,val_mse,best_val_mse,warmup_eta
1,0.9709363579750061,0.9433951377868652,0.9433951377868652,0.005
50,0.7399823069572449,0.704810380935669,0.704810380935669,0.25
100,0.6141401529312134,0.5524665117263794,0.5524665117263794,0.5
150,0.4567333161830902,0.4070291519165039,0.4070291519165039,0.75
200,0.38689231872558594,0.3400428891181946,0.3400428891181946,1.0
250,0.31035417318344116,0.30922234058380127,0.30922234058380127,1.0
300,0.3252560496330261,0.2873244881629944,0.2873244881629944,1.0
350,0.28623509407043457,0.26097166538238525,0.26097166538238525,1.0
400,0.22823746502399445,0.2275422066450119,0.2275422066450119,1.0
450,0.23706825077533722,0.19611623883247375,0.19611623883247375,1.0
500,0.16955599188804626,0.16346204280853271,0.16346204280853271,1.0
550,0.1494910567998886,0.1332775056362152,0.1332775056362152,1.0
600,0.10883814096450806,0.11589658260345459,0.11589658260345459,1.0
650,0.09743179380893707,0.09799923747777939,0.09799923747777939,1.0
700,0.07675325870513916,0.08479595184326172,0.08479595184326172,1.0
750,0.0744546502828598,0.07673952728509903,0.07673952728509903,1.0
800,0.06826567649841309,0.06761816143989563,0.06761816143989563,1.0
850,0.058928221464157104,0.06178302317857742,0.06178302317857742,1.0
900,0.04763812944293022,0.055281899869441986,0.055281899869441986,1.0
950,0.04366955906152725,0.05231781676411629,0.05231781676411629,1.0
1000,0.045313820242881775,0.048788782209157944,0.048788782209157944,1.0
1050,0.052343130111694336,0.04520184174180031,0.04520184174180031,1.0
1100,0.036281295120716095,0.04235128313302994,0.04235128313302994,1.0
1150,0.046495553106069565,0.03988959640264511,0.03988959640264511,1.0
1200,0.04567452520132065,0.03925834596157074,0.03925834596157074,1.0
1250,0.035424329340457916,0.03664080798625946,0.03664080798625946,1.0
1300,0.03295012190937996,0.03522798418998718,0.03522798418998718,1.0
1350,0.025898795574903488,0.03379524499177933,0.03379524499177933,1.0
1400,0.028872637078166008,0.03153294697403908,0.03153294697403908,1.0
1450,0.02597891166806221,0.029676061123609543,0.029676061123609543,1.0
1500,0.03218100592494011,0.02880188822746277,0.02880188822746277,1.0
1550,0.03525831177830696,0.02749161422252655,0.02749161422252655,1.0
1600,0.026043664664030075,0.027874570339918137,0.02749161422252655,1.0
1650,0.021536819636821747,0.028633546084165573,0.02749161422252655,1.0
1700,0.029193900525569916,0.023451603949069977,0.023451603949069977,1.0
1750,0.02280394732952118,0.022776903584599495,0.022776903584599495,1.0
1800,0.012498839758336544,0.020970214158296585,0.020970214158296585,1.0
1850,0.018640168011188507,0.0184946246445179,0.0184946246445179,1.0
1900,0.01767256297171116,0.01786758378148079,0.01786758378148079,1.0
1950,0.011409305036067963,0.01587529107928276,0.01587529107928276,1.0
2000,0.014743225648999214,0.014667876064777374,0.014667876064777374,1.0
2050,0.012082420289516449,0.013002049177885056,0.013002049177885056,1.0
2100,0.010782596655189991,0.01235412061214447,0.01235412061214447,1.0
2150,0.008778117597103119,0.01125316508114338,0.01125316508114338,1.0
2200,0.009607364423573017,0.010620820336043835,0.010620820336043835,1.0
2250,0.00813398789614439,0.010718042030930519,0.010620820336043835,1.0
2300,0.009614973329007626,0.01069696992635727,0.010620820336043835,1.0
2350,0.006670694798231125,0.00880897231400013,0.00880897231400013,1.0
2400,0.0079770777374506,0.00899767130613327,0.00880897231400013,1.0
2450,0.005575274117290974,0.008287806063890457,0.008287806063890457,1.0
2500,0.008145816624164581,0.007946621626615524,0.007946621626615524,1.0
2550,0.008242737501859665,0.007563513703644276,0.007563513703644276,1.0
2600,0.0071135107427835464,0.007173694670200348,0.007173694670200348,1.0
2650,0.006175710819661617,0.006601994391530752,0.006601994391530752,1.0
2700,0.006479363888502121,0.007117380388081074,0.006601994391530752,1.0
2750,0.005772333592176437,0.006421769503504038,0.006421769503504038,1.0
2800,0.0047060358338057995,0.006205658428370953,0.006205658428370953,1.0
2850,0.007077056914567947,0.006108927074819803,0.006205658428370953,1.0
2900,0.005522747524082661,0.006180033087730408,0.006205658428370953,1.0
2950,0.007589931599795818,0.006319172214716673,0.006205658428370953,1.0
3000,0.0045889001339674,0.005644636228680611,0.005644636228680611,1.0
3050,0.005024106241762638,0.00519979652017355,0.00519979652017355,1.0
3100,0.004433970432728529,0.005249764304608107,0.00519979652017355,1.0
3150,0.006209134124219418,0.005544488783925772,0.00519979652017355,1.0
3200,0.0037370596546679735,0.005405981559306383,0.00519979652017355,1.0
3250,0.0032439804635941982,0.005112901329994202,0.00519979652017355,1.0
3300,0.00421830452978611,0.006082473322749138,0.00519979652017355,1.0
3350,0.004210758954286575,0.0046007088385522366,0.0046007088385522366,1.0
