step,next_token_loss,train_loss,token_accuracy,char_accuracy,perplexity,bits_per_char,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,tokens_per_sec,peak_memory_mb,corruption_resistance_corr
1,4.426591396331787,4.426591396331787,0.014925372786819935,0.014925372786819935,83.64581500308839,6.386221455529621,0.001,3.3776392936706543,0.011342763900756836,0.013080835342407227,11813.699127693117,0.0,-0.0011517212260514498
2,4.40986442565918,4.40986442565918,0.06111111119389534,0.06111111119389534,82.25831063195619,6.362089537891156,0.001,2.31012225151062,0.009843826293945312,0.025114774703979492,18285.572563456695,0.0,0.014034534804522991
3,4.381960391998291,4.381960391998291,0.15357142686843872,0.15357142686843872,79.99470076147256,6.321832526907793,0.001,1.3562067747116089,0.009155988693237305,0.03670978546142578,30581.077519985418,0.0,0.02500588819384575
4,4.371887683868408,4.371887683868408,0.09459459781646729,0.09459459781646729,79.19298200675797,6.307300680840489,0.001,1.603735327720642,0.008488178253173828,0.04758477210998535,34872.02921184203,0.0,0.004893681965768337
