step,train_loss,train_accuracy,ce_loss,pairwise_loss,learning_rate,wall_clock_time_sec,val_loss,val_accuracy,val_nll,val_ece,val_brier,val_positive_logit_mean,val_hard_negative_logit_mean,val_margin_mean,val_positive_drive_mean,val_positive_resistance_mean,val_hard_negative_drive_mean,val_hard_negative_resistance_mean,val_sample_uncertainty_mean,val_ambiguity_mean,val_class_resistance_mean,val_resistance_noise_corr,val_resistance_occlusion_corr
1,2.3967056274414062,0.078125,2.3967056274414062,0.007631320506334305,0.001,0.018724679946899414,,,,,,,,,,,,,,,,,
2,2.214167833328247,0.203125,2.214167833328247,0.007754444610327482,0.001,0.036217689514160156,,,,,,,,,,,,,,,,,
3,2.0890181064605713,0.1875,2.0890181064605713,0.007795851211994886,0.001,0.053475141525268555,,,,,,,,,,,,,,,,,
4,2.151125192642212,0.140625,2.151125192642212,0.00782003253698349,0.001,0.06865143775939941,,,,,,,,,,,,,,,,,
5,1.9906684160232544,0.28125,1.9906684160232544,0.007813634350895882,0.001,0.08344197273254395,,,,,,,,,,,,,,,,,
6,2.2136855125427246,0.15625,2.2136855125427246,0.007781010586768389,0.001,0.1008446216583252,,,,,,,,,,,,,,,,,
7,2.0835165977478027,0.21875,2.0835165977478027,0.007770289666950703,0.001,0.11791110038757324,,,,,,,,,,,,,,,,,
8,1.979645848274231,0.359375,1.979645848274231,0.0077686794102191925,0.001,0.1336662769317627,,,,,,,,,,,,,,,,,
9,2.023360013961792,0.25,2.023360013961792,0.007774112280458212,0.001,0.15012431144714355,,,,,,,,,,,,,,,,,
10,2.019601345062256,0.1875,2.019601345062256,0.007774575613439083,0.001,0.1672670841217041,,,,,,,,,,,,,,,,,
11,1.9123812913894653,0.3125,1.9123812913894653,0.007769784890115261,0.001,0.18274664878845215,,,,,,,,,,,,,,,,,
12,2.011847734451294,0.21875,2.011847734451294,0.007767797913402319,0.001,0.19984030723571777,,,,,,,,,,,,,,,,,
13,2.020775556564331,0.28125,2.020775556564331,0.007753690239042044,0.001,0.21576929092407227,,,,,,,,,,,,,,,,,
14,1.8623589277267456,0.40625,1.8623589277267456,0.007749052252620459,0.001,0.23226666450500488,,,,,,,,,,,,,,,,,
15,1.9384149312973022,0.25,1.9384149312973022,0.007755834609270096,0.001,0.2500131130218506,,,,,,,,,,,,,,,,,
16,1.8608862161636353,0.328125,1.8608862161636353,0.00775995384901762,0.001,0.2649359703063965,,,,,,,,,,,,,,,,,
17,2.029006242752075,0.1875,2.029006242752075,0.007780152838677168,0.001,0.282804012298584,,,,,,,,,,,,,,,,,
18,1.8711521625518799,0.359375,1.8711521625518799,0.007809807546436787,0.001,0.3009335994720459,,,,,,,,,,,,,,,,,
19,1.928330898284912,0.28125,1.928330898284912,0.00784972496330738,0.001,0.31679391860961914,,,,,,,,,,,,,,,,,
20,1.8130749464035034,0.375,1.8130749464035034,0.007904025726020336,0.001,0.3341512680053711,,,,,,,,,,,,,,,,,
21,1.8635680675506592,0.28125,1.8635680675506592,0.007972976192831993,0.001,0.349902868270874,,,,,,,,,,,,,,,,,
22,2.0054731369018555,0.203125,2.0054731369018555,0.008050110191106796,0.001,0.36794614791870117,,,,,,,,,,,,,,,,,
23,1.838700532913208,0.328125,1.838700532913208,0.00813709944486618,0.001,0.38464784622192383,,,,,,,,,,,,,,,,,
24,1.9637633562088013,0.21875,1.9637633562088013,0.00821776408702135,0.001,0.4007995128631592,,,,,,,,,,,,,,,,,
25,1.8236407041549683,0.375,1.8236407041549683,0.00830520037561655,0.001,0.41829538345336914,,,,,,,,,,,,,,,,,
26,1.870779275894165,0.25,1.870779275894165,0.008412935771048069,0.001,0.43416857719421387,,,,,,,,,,,,,,,,,
27,1.802118182182312,0.328125,1.802118182182312,0.008512381464242935,0.001,0.45199084281921387,,,,,,,,,,,,,,,,,
28,1.7657842636108398,0.234375,1.7657842636108398,0.008625928312540054,0.001,0.46976733207702637,,,,,,,,,,,,,,,,,
29,1.7020909786224365,0.34375,1.7020909786224365,0.00875151064246893,0.001,0.4861023426055908,,,,,,,,,,,,,,,,,
30,1.6299924850463867,0.40625,1.6299924850463867,0.008887606672942638,0.001,0.5039212703704834,,,,,,,,,,,,,,,,,
31,1.8003958463668823,0.3125,1.8003958463668823,0.009031916968524456,0.001,0.52071213722229,,,,,,,,,,,,,,,,,
32,1.7380297183990479,0.34375,1.7380297183990479,0.009181816130876541,0.001,0.538978099822998,,,,,,,,,,,,,,,,,
33,1.6678012609481812,0.484375,1.6678012609481812,0.009324788115918636,0.001,0.5560414791107178,,,,,,,,,,,,,,,,,
34,1.7240164279937744,0.421875,1.7240164279937744,0.009442867711186409,0.001,0.5742475986480713,,,,,,,,,,,,,,,,,
