step,train_mse,val_mse,best_val_mse,warmup_eta
1,1.003801941871643,0.9491245746612549,0.9491245746612549,0.005
50,0.3726322054862976,0.34334462881088257,0.34334462881088257,0.25
100,0.23838435113430023,0.21990622580051422,0.21990622580051422,0.5
150,0.15661363303661346,0.18017888069152832,0.18017888069152832,0.75
200,0.15744851529598236,0.14862793684005737,0.14862793684005737,1.0
250,0.11869827657938004,0.11698195338249207,0.11698195338249207,1.0
300,0.08202552795410156,0.08793079853057861,0.08793079853057861,1.0
350,0.06409291923046112,0.05230210721492767,0.05230210721492767,1.0
400,0.023946216329932213,0.020702514797449112,0.020702514797449112,1.0
450,0.012029007077217102,0.010163714177906513,0.010163714177906513,1.0
500,0.006274759769439697,0.0061905826441943645,0.0061905826441943645,1.0
550,0.003973973914980888,0.004836502950638533,0.004836502950638533,1.0
600,0.00362501572817564,0.0035952595062553883,0.0035952595062553883,1.0
650,0.0035840319469571114,0.0030556186102330685,0.0030556186102330685,1.0
700,0.003098027780652046,0.002369318623095751,0.002369318623095751,1.0
750,0.0021206638775765896,0.0019573199097067118,0.0019573199097067118,1.0
800,0.0018904174212366343,0.001739242346957326,0.001739242346957326,1.0
850,0.0018157330341637135,0.001385373412631452,0.001385373412631452,1.0
900,0.0013972425367683172,0.001269398257136345,0.001269398257136345,1.0
950,0.0013734352542087436,0.0011895911302417517,0.001269398257136345,1.0
1000,0.0010875286534428596,0.0013536203186959028,0.001269398257136345,1.0
1050,0.0010700628627091646,0.0009569255053065717,0.0009569255053065717,1.0
1100,0.0007971737068146467,0.001014609937556088,0.0009569255053065717,1.0
1150,0.0008381765801459551,0.0006891982047818601,0.0006891982047818601,1.0
1200,0.0009387590689584613,0.0006370738847181201,0.0006891982047818601,1.0
1250,0.0006800339324399829,0.0005828940775245428,0.0005828940775245428,1.0
1300,0.0006197862676344812,0.0005264062201604247,0.0005828940775245428,1.0
1350,0.0008499551331624389,0.000560184009373188,0.0005828940775245428,1.0
1400,0.0005643540062010288,0.0006456609116867185,0.0005828940775245428,1.0
1450,0.0004534427134785801,0.00047936689225025475,0.00047936689225025475,1.0
1500,0.0005508045433089137,0.0004627278831321746,0.00047936689225025475,1.0
1550,0.0005720985354855657,0.000395701004890725,0.00047936689225025475,1.0
1600,0.00041301455348730087,0.000411722285207361,0.00047936689225025475,1.0
1650,0.00044563523260876536,0.00039071080391295254,0.00047936689225025475,1.0
1700,0.00040537939639762044,0.0003220524813514203,0.0003220524813514203,1.0
1750,0.00041495467303320765,0.0003481298917904496,0.0003220524813514203,1.0
1800,0.00025904804351739585,0.00030755921034142375,0.0003220524813514203,1.0
1850,0.0003695393679663539,0.00037284521386027336,0.0003220524813514203,1.0
1900,0.00029069665470160544,0.00027738267090171576,0.0003220524813514203,1.0
1950,0.0002610154915601015,0.00025720850680954754,0.0003220524813514203,1.0
2000,0.00021869670308660716,0.0003177664475515485,0.0003220524813514203,1.0
2050,0.00038221239810809493,0.0003819941484834999,0.0003220524813514203,1.0
2100,0.00034004359622485936,0.0002908738097175956,0.0003220524813514203,1.0
2150,0.00025284933508373797,0.00021667647524736822,0.00021667647524736822,1.0
2200,0.00020474352641031146,0.00021417879906948656,0.00021667647524736822,1.0
2250,0.0002996826369781047,0.00021302620007190853,0.00021667647524736822,1.0
2300,0.00029768506647087634,0.0002492536441422999,0.00021667647524736822,1.0
2350,0.0002188814542023465,0.00023705826606601477,0.00021667647524736822,1.0
2400,0.00020139265689067543,0.00020171323558315635,0.00021667647524736822,1.0
2450,0.00022767158225178719,0.0002077645913232118,0.00021667647524736822,1.0
2500,0.0002261842309962958,0.000229454948566854,0.00021667647524736822,1.0
2550,0.00020736279839184135,0.0001686132454778999,0.00021667647524736822,1.0
2600,0.0002098837576340884,0.00016609144222456962,0.00021667647524736822,1.0
2650,0.00018357000953983516,0.00015665171667933464,0.00021667647524736822,1.0
2700,0.00022703447029925883,0.00029446350526995957,0.00021667647524736822,1.0
2750,0.0001460316707380116,0.00015080087177921087,0.00021667647524736822,1.0
