step,train_mse,val_mse,best_val_mse,warmup_eta
1,1.0525885820388794,1.063424825668335,1.063424825668335,0.005
50,0.7183724641799927,0.7983678579330444,0.7983678579330444,0.25
100,0.5823358297348022,0.6066803932189941,0.6066803932189941,0.5
150,0.4554404616355896,0.40391358733177185,0.40391358733177185,0.75
200,0.29652684926986694,0.3073456585407257,0.3073456585407257,1.0
250,0.2889766991138458,0.27470019459724426,0.27470019459724426,1.0
300,0.26162004470825195,0.2572849988937378,0.2572849988937378,1.0
350,0.2800193428993225,0.23204156756401062,0.23204156756401062,1.0
400,0.22121663391590118,0.21193073689937592,0.21193073689937592,1.0
450,0.18800431489944458,0.1875571310520172,0.1875571310520172,1.0
500,0.1418984830379486,0.1557006537914276,0.1557006537914276,1.0
550,0.12365245819091797,0.13754341006278992,0.13754341006278992,1.0
600,0.10970853269100189,0.12019868195056915,0.12019868195056915,1.0
650,0.10770149528980255,0.10614542663097382,0.10614542663097382,1.0
700,0.07610175013542175,0.08984318375587463,0.08984318375587463,1.0
750,0.061168622225522995,0.07727359235286713,0.07727359235286713,1.0
800,0.050623901188373566,0.06920371204614639,0.06920371204614639,1.0
850,0.045535504817962646,0.06211557239294052,0.06211557239294052,1.0
900,0.042977478355169296,0.05078651010990143,0.05078651010990143,1.0
950,0.04726366698741913,0.04721273481845856,0.04721273481845856,1.0
1000,0.03372220695018768,0.04347113519906998,0.04347113519906998,1.0
1050,0.0320882610976696,0.04110030084848404,0.04110030084848404,1.0
1100,0.024669650942087173,0.03960009291768074,0.03960009291768074,1.0
1150,0.03682992607355118,0.03730320185422897,0.03730320185422897,1.0
1200,0.029384687542915344,0.036961138248443604,0.036961138248443604,1.0
1250,0.022831648588180542,0.03635292872786522,0.03635292872786522,1.0
1300,0.029611434787511826,0.03491903841495514,0.03491903841495514,1.0
1350,0.03434944525361061,0.03430258482694626,0.03430258482694626,1.0
1400,0.019955448806285858,0.03375690057873726,0.03375690057873726,1.0
1450,0.02615375444293022,0.03331892192363739,0.03331892192363739,1.0
1500,0.022477058693766594,0.03219357877969742,0.03219357877969742,1.0
1550,0.03208748251199722,0.03208017349243164,0.03208017349243164,1.0
1600,0.02682451158761978,0.03062288835644722,0.03062288835644722,1.0
1650,0.03584308177232742,0.03147192299365997,0.03062288835644722,1.0
