run_id,timestamp,status,reason,mode,task_name,model_name,dataset_name,seed,device,git_commit,hostname,python_version,torch_version,torchvision_version,cuda_available,num_params,trainable_params,total_train_time_sec,best_metric,final_metric,run_dir,metrics_json
smoke_image_cnn_eml_baseline,2026-04-24T06:36:08Z,COMPLETED,,smoke,image_synthetic,cnn_eml,SyntheticShapeEnergyDataset,0,cpu,ae26ee9,BMW-Pro.local,3.12.12,2.10.0,unavailable,False,162644,162644,0.05253291130065918,0.25,0.0,reports/runs/20260424_063607_smoke_image_cnn_eml_baseline,"{""best_metric"": 0.25, ""examples_per_sec"": 984.4917407505208, ""final_diagnostics"": {""drive_mean"": 0.0008830174338072538, ""drive_std"": 0.3031507730484009, ""energy_mean"": -0.8708500266075134, ""energy_std"": 0.33046868443489075, ""gate_activation_rate"": 0.26885539293289185, ""gate_mean"": 0.26885539293289185, ""gate_std"": 0.0003778076497837901, ""resistance_mean"": 0.34776705503463745, ""resistance_std"": 0.885921061038971, ""sample_uncertainty_mean"": 0.692354142665863, ""sample_uncertainty_std"": 0.0002329194248886779}, ""final_metric"": 0.0, ""final_train_accuracy"": 0.0, ""final_train_loss"": 1.6345659494400024, ""grad_norm"": 0.9860002398490906, ""learning_rate"": 0.001, ""peak_memory_mb"": 0.0, ""step"": 4, ""step_time_sec"": 0.008126020431518555, ""top1_accuracy"": 0.0, ""top5_accuracy"": 1.0, ""total_train_time_sec"": 0.05253291130065918, ""train_accuracy"": 0.0, ""train_loss"": 1.6345659494400024, ""wall_clock_time_sec"": 0.05194997787475586}"
smoke_image_efficient_eml,2026-04-24T06:36:08Z,COMPLETED,,smoke,image_synthetic,EfficientEMLImageClassifier,SyntheticShapeEnergyDataset,1,cpu,ae26ee9,BMW-Pro.local,3.12.12,2.10.0,unavailable,False,117076,117076,0.07413816452026367,0.25,0.0,reports/runs/20260424_063608_smoke_image_efficient_eml,"{""best_metric"": 0.25, ""examples_per_sec"": 491.2225800784681, ""final_diagnostics"": {""ambiguity_mean"": 2.472795248031616, ""ambiguity_std"": 0.46294674277305603, ""attractor_activation_mean"": 0.9341867566108704, ""attractor_activation_std"": 7.964052929310128e-05, ""attractor_diversity"": 0.8370413184165955, ""drive_mean"": 0.00898316316306591, ""drive_std"": 0.07662442326545715, ""energy_mean"": -0.2375125288963318, ""energy_std"": 0.030000125989317894, ""null_weight_mean"": 0.15978820621967316, ""null_weight_std"": 0.04533799737691879, ""prototype_diversity_penalty_mean"": 0.042792074382305145, ""prototype_diversity_penalty_std"": 0.0, ""resistance_mean"": 1.3657983541488647, ""resistance_std"": 0.1512659788131714, ""sample_uncertainty_mean"": 0.6928028464317322, ""sample_uncertainty_std"": 2.4207852220570203e-06, ""update_gate_mean"": 0.3960524797439575, ""update_gate_std"": 0.019169922918081284, ""update_strength_mean"": 0.8544806838035583, ""update_strength_std"": 0.03834421560168266}, ""final_metric"": 0.0, ""final_train_accuracy"": 0.0, ""final_train_loss"": 1.7483947277069092, ""grad_norm"": 7.041747093200684, ""learning_rate"": 0.001, ""peak_memory_mb"": 0.0, ""step"": 4, ""step_time_sec"": 0.01628589630126953, ""top1_accuracy"": 0.0, ""top5_accuracy"": 1.0, ""total_train_time_sec"": 0.07413816452026367, ""train_accuracy"": 0.0, ""train_loss"": 1.7483947277069092, ""wall_clock_time_sec"": 0.0734257698059082}"
smoke_text_efficient_eml,2026-04-24T06:36:08Z,COMPLETED,,smoke,text_synthetic,EfficientEMLTextEncoder,SyntheticTextEnergyDataset,2,cpu,ae26ee9,BMW-Pro.local,3.12.12,2.10.0,unavailable,False,92950,92950,0.047122955322265625,0.11274509876966476,0.11274509876966476,reports/runs/20260424_063608_smoke_text_efficient_eml,"{""best_metric"": 0.11274509876966476, ""bits_per_char"": 6.324559483819874, ""char_accuracy"": 0.11274509876966476, ""final_diagnostics"": {""attractor_activation_mean"": 0.7435799837112427, ""attractor_activation_std"": 0.07057155668735504, ""attractor_diversity"": 0.2318623661994934, ""drive_mean"": 0.008638320490717888, ""drive_std"": 0.35013386607170105, ""energy_mean"": -0.0833578035235405, ""energy_std"": 0.10557853430509567, ""null_weight_mean"": 0.5352526903152466, ""null_weight_std"": 0.40942808985710144, ""resistance_mean"": 1.5926281213760376, ""resistance_std"": 0.22648027539253235, ""update_gate_mean"": 0.2142019271850586, ""update_gate_std"": 0.1897396445274353, ""update_strength_mean"": 0.459848552942276, ""update_strength_std"": 0.40828537940979004}, ""final_metric"": 0.11274509876966476, ""final_train_accuracy"": 0.11274509876966476, ""final_train_loss"": 4.383850574493408, ""grad_norm"": 1.3688243627548218, ""learning_rate"": 0.001, ""next_token_loss"": 4.383850574493408, ""peak_memory_mb"": 0.0, ""perplexity"": 80.1460483367617, ""step"": 4, ""step_time_sec"": 0.00882411003112793, ""token_accuracy"": 0.11274509876966476, ""tokens_per_sec"": 23118.478722541946, ""total_train_time_sec"": 0.047122955322265625, ""train_loss"": 4.383850574493408, ""wall_clock_time_sec"": 0.046571969985961914}"
probe_gate_compat_sigmoid_update,2026-04-24T06:36:08Z,COMPLETED,,smoke,mechanism_probe,probe_gate_compat_sigmoid_update,synthetic_probe_tensors,3,cpu,ae26ee9,BMW-Pro.local,3.12.12,2.10.0,unavailable,False,14151,14151,0.0009777545928955078,1.0,1.0,reports/runs/20260424_063608_probe_gate_compat_sigmoid_update,"{""best_metric"": 1.0, ""final_diagnostics"": {""drive_mean"": -0.00019891302508767694, ""drive_std"": 0.002441466087475419, ""energy_mean"": -0.8809732794761658, ""energy_std"": 0.21292400360107422, ""gate_activation_rate"": 0.30201682448387146, ""gate_mean"": 0.30201682448387146, ""gate_std"": 0.15100842714309692, ""message_norm_mean"": 0.07378802448511124, ""message_norm_std"": 0.018052654340863228, ""resistance_mean"": 4.3368152546463534e-05, ""resistance_std"": 0.0018397985259070992, ""responsibility_entropy_mean"": 1.471030592918396, ""responsibility_entropy_std"": 6.263084287638776e-06, ""update_gate_mean"": 0.26894116401672363, ""update_gate_std"": 3.7808284105267376e-05, ""update_strength_mean"": 1.0, ""update_strength_std"": 0.0}, ""final_metric"": 1.0, ""message_norm_mean"": 0.07378802448511124, ""nan_inf_count"": 0.0, ""peak_memory_mb"": 0.0, ""step"": 1, ""step_time_sec"": 0.0009789466857910156, ""total_train_time_sec"": 0.0009777545928955078, ""train_loss"": 0.0, ""update_norm_mean"": 1.094804286956787, ""wall_clock_time_sec"": 0.0009777545928955078}"
probe_responsibility_no_null_precision,2026-04-24T06:36:08Z,COMPLETED,,smoke,mechanism_probe,probe_responsibility_no_null_precision,synthetic_probe_tensors,4,cpu,ae26ee9,BMW-Pro.local,3.12.12,2.10.0,unavailable,False,14151,14151,0.000885009765625,1.0,1.0,reports/runs/20260424_063608_probe_responsibility_no_null_precision,"{""best_metric"": 1.0, ""final_diagnostics"": {""drive_mean"": 0.00020702226902358234, ""drive_std"": 0.0018575869034975767, ""energy_mean"": -0.8809250593185425, ""energy_std"": 0.21295717358589172, ""gate_activation_rate"": 0.20000000298023224, ""gate_mean"": 0.20000000298023224, ""gate_std"": 0.10000000894069672, ""message_norm_mean"": 0.07570892572402954, ""message_norm_std"": 0.025389565154910088, ""new_precision_mean"": 0.3132702708244324, ""new_precision_std"": 4.974170951754786e-05, ""old_precision_mean"": 0.6931459307670593, ""old_precision_std"": 0.0005511175259016454, ""resistance_mean"": -0.00021724523685406893, ""resistance_std"": 0.002157511655241251, ""responsibility_entropy_mean"": 1.3862943649291992, ""responsibility_entropy_std"": 2.665600717932648e-08, ""update_gate_mean"": 0.3112731873989105, ""update_gate_std"": 0.00017573140212334692, ""update_strength_mean"": 1.0, ""update_strength_std"": 0.0}, ""final_metric"": 1.0, ""message_norm_mean"": 0.07570892572402954, ""nan_inf_count"": 0.0, ""peak_memory_mb"": 0.0, ""step"": 1, ""step_time_sec"": 0.000885009765625, ""total_train_time_sec"": 0.000885009765625, ""train_loss"": 0.0, ""update_norm_mean"": 1.2210088968276978, ""wall_clock_time_sec"": 0.000885009765625}"
probe_responsibility_with_null_precision,2026-04-24T06:36:08Z,COMPLETED,,smoke,mechanism_probe,probe_responsibility_with_null_precision,synthetic_probe_tensors,5,cpu,ae26ee9,BMW-Pro.local,3.12.12,2.10.0,unavailable,False,14151,14151,0.0009799003601074219,1.0,1.0,reports/runs/20260424_063608_probe_responsibility_with_null_precision,"{""best_metric"": 1.0, ""final_diagnostics"": {""drive_mean"": -5.30999168404378e-05, ""drive_std"": 0.001978350803256035, ""energy_mean"": -0.8809509873390198, ""energy_std"": 0.21294371783733368, ""gate_activation_rate"": 0.14162379503250122, ""gate_mean"": 0.14162379503250122, ""gate_std"": 0.07081189751625061, ""message_norm_mean"": 0.04480017349123955, ""message_norm_std"": 0.009114818647503853, ""new_precision_mean"": 0.3132653832435608, ""new_precision_std"": 5.182519453228451e-05, ""null_weight_mean"": 0.2918810248374939, ""null_weight_std"": 4.363249900052324e-05, ""old_precision_mean"": 0.6931314468383789, ""old_precision_std"": 0.000620710663497448, ""resistance_mean"": -0.00022152578458189964, ""resistance_std"": 0.002160612028092146, ""responsibility_entropy_mean"": 1.5854886770248413, ""responsibility_entropy_std"": 2.183165997848846e-05, ""update_gate_mean"": 0.31127434968948364, ""update_gate_std"": 0.00019448621605988592, ""update_strength_mean"": 0.7081189155578613, ""update_strength_std"": 4.362381878308952e-05}, ""final_metric"": 1.0, ""message_norm_mean"": 0.04480017349123955, ""nan_inf_count"": 0.0, ""peak_memory_mb"": 0.0, ""step"": 1, ""step_time_sec"": 0.0009799003601074219, ""total_train_time_sec"": 0.0009799003601074219, ""train_loss"": 0.0, ""update_norm_mean"": 1.1202484369277954, ""wall_clock_time_sec"": 0.0009799003601074219}"
local_conv_baseline,2026-04-24T06:36:08Z,NOT RUN,smoke mode: not implemented,smoke,image_synthetic,LocalConvBaseline,SyntheticShapeEnergyDataset,0,cpu,ae26ee9,BMW-Pro.local,3.12.12,2.10.0,unavailable,False,0,0,,,,reports/runs/20260424_063608_local_conv_baseline,{}
local_text_linear_baseline,2026-04-24T06:36:08Z,NOT RUN,smoke mode: not standardized,smoke,text_synthetic,LocalTextCodecLinear,SyntheticTextEnergyDataset,0,cpu,ae26ee9,BMW-Pro.local,3.12.12,2.10.0,unavailable,False,0,0,,,,reports/runs/20260424_063608_local_text_linear_baseline,{}
cifar_medium_suite,2026-04-24T06:36:08Z,NOT RUN,smoke mode: not requested in this mode,smoke,image_cifar,selected_image_models,CIFAR10,0,cpu,ae26ee9,BMW-Pro.local,3.12.12,2.10.0,unavailable,False,0,0,,,,reports/runs/20260424_063608_cifar_medium_suite,{}
text_medium_suite,2026-04-24T06:36:08Z,NOT RUN,smoke mode: not requested in this mode,smoke,text_synthetic,selected_text_models,SyntheticTextEnergyDataset,0,cpu,ae26ee9,BMW-Pro.local,3.12.12,2.10.0,unavailable,False,0,0,,,,reports/runs/20260424_063608_text_medium_suite,{}
